result_dir,summary_csv,benchmark_name,experiment_key,experiment_name,problem_kind,job_index,repeat,run_dir,problem,number_of_variables,number_of_eval,population_size,offspring_population_size,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,island_result_count,best_final,mean_final,median_final,worst_final,std_final,mean_minus_median,outlier_count_robust,outlier_values_robust,winner_island,winner_reached_count,reported_average_result,reported_best_result,curve_file_count,first_step,last_step,global_best_start,global_best_end,global_best_improvement,first_step_global_best_le_1,first_step_global_best_le_0.1,first_step_global_best_le_0.01,convergence_start_best,convergence_end_best,convergence_improvement,convergence_eval_min,convergence_eval_max,auc_global_best_so_far,mean_global_best_so_far,best_at_25pct_budget,best_at_50pct_budget,best_at_75pct_budget,best_at_100pct_budget,eval_to_final_best,eval_to_25pct_improvement,eval_to_50pct_improvement,eval_to_75pct_improvement,eval_to_90pct_improvement,topology_edge_count_directed,topology_self_loops,topology_density_directed_no_self,topology_min_out_degree,topology_max_out_degree,topology_avg_out_degree,topology_min_in_degree,topology_max_in_degree,topology_avg_in_degree,topology_weak_component_count,topology_weak_component_sizes
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0336_more_continuous_c28_composition6_complete_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0336_more_continuous_c28_composition6_complete_12_maxDistance_r1/summary.csv,more_continuous_c28_composition6_complete_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,336,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c28_30/j0336 12mc-co20ilu2,c28_composition6,30,1000,16,4,12,complete,maxDistance,plain,20,2,12,3358.1182265660473,3362.6064606379437,3362.8818581400465,3367.766583974467,2.5496238793161594,-0.27539750210280545,0,,1,1,3362.6064606379437,3358.1182265660473,12,1,246,6626.495279489991,3358.1182265660473,3268.3770529239437,,,,6626.495279489991,3358.1182265660473,3268.3770529239437,20.0,1000.0,3700671.4483245844,3776.1953554332495,3798.8641435743607,3499.163060270238,3385.8745983898484,3358.1182265660473,996.0,40.0,88.0,184.0,384.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0337_more_continuous_c29_composition7_ring_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0337_more_continuous_c29_composition7_ring_12_random_r1/summary.csv,more_continuous_c29_composition7_ring_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,337,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0337 12rr-co20ilu2,c29_composition7,30,1000,16,4,12,ring,random,plain,20,2,12,12098390.677068232,123669238.87425391,104898682.27923799,500887511.29120773,122890689.50591522,18770556.59501593,1,500887511.291,1,1,123669238.87425391,12098390.677068232,12,1,246,2392099083.8307934,12098390.677068232,2380000693.153725,,,,2392099083.8307934,12098390.677068232,2380000693.153725,20.0,1000.0,182433318687.99487,186156447.6408111,186787085.67098343,54796018.39959176,22400415.729309753,12098390.677068232,984.0,44.0,44.0,96.0,164.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0338_more_continuous_c29_composition7_ring_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0338_more_continuous_c29_composition7_ring_12_best_r1/summary.csv,more_continuous_c29_composition7_ring_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,338,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0338 12br-co20ilu2,c29_composition7,30,1000,16,4,12,ring,best,plain,20,2,12,10522132.10346366,150768024.53933075,92743922.90198345,693362778.8785932,188120270.3550528,58024101.637347296,2,360203397.27;693362778.879,0,1,150768024.53933075,10522132.10346366,12,1,246,5848548585.683841,10522132.10346366,5838026453.580377,,,,5848548585.683841,10522132.10346366,5838026453.580377,20.0,1000.0,270020373731.77316,275530993.6038502,120521537.80942516,37731474.52660592,20867515.187977724,10522132.10346366,992.0,32.0,52.0,60.0,104.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0339_more_continuous_c29_composition7_ring_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0339_more_continuous_c29_composition7_ring_12_worst_r1/summary.csv,more_continuous_c29_composition7_ring_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,339,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0339 12wr-co20ilu2,c29_composition7,30,1000,16,4,12,ring,worst,plain,20,2,12,4400873.735212617,193208001.01224315,48983568.74822274,1375507350.2969718,368600057.51757425,144224432.2640204,1,1375507350.3,0,1,193208001.01224315,4400873.735212617,12,1,246,7294971294.359133,4400873.735212617,7290570420.62392,,,,7294971294.359133,4400873.735212617,7290570420.62392,20.0,1000.0,365712973554.56824,373176503.6271104,305567225.0063682,35326131.28017582,6139440.681974011,4400873.735212617,992.0,32.0,48.0,80.0,124.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0340_more_continuous_c29_composition7_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0340_more_continuous_c29_composition7_ring_12_maxDistance_r1/summary.csv,more_continuous_c29_composition7_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,340,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0340 12mr-co20ilu2,c29_composition7,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,11650195.216956045,176497690.1418161,42324919.80165344,1061865265.1516427,290087462.230297,134172770.34016266,1,1061865265.15,4,1,176497690.1418161,11650195.216956045,12,1,246,2382563863.5243626,11650195.216956045,2370913668.3074064,,,,2382563863.5243626,11650195.216956045,2370913668.3074064,20.0,1000.0,225848021272.3478,230457164.5636202,123392164.94710365,47313728.572151795,19310205.51800181,11650195.216956045,1000.0,52.0,84.0,140.0,212.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0341_more_continuous_c29_composition7_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0341_more_continuous_c29_composition7_torus_12_random_r1/summary.csv,more_continuous_c29_composition7_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,341,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0341 12rt-co20ilu2,c29_composition7,30,1000,16,4,12,torus,random,plain,20,2,12,3115534.05905059,3370271.8863679427,3353836.2658139137,3682527.076954482,157048.5815731232,16435.62055402901,2,3599766.56189;3682527.07695,4,1,3370271.8863679427,3115534.05905059,12,1,246,3464386130.0676565,3115534.05905059,3461270596.008606,,,,3464386130.0676565,3115534.05905059,3461270596.008606,20.0,1000.0,193710388227.62085,197663661.45675597,51557392.36043761,7354345.132265553,3664262.7844665395,3115534.05905059,988.0,48.0,68.0,92.0,128.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0342_more_continuous_c29_composition7_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0342_more_continuous_c29_composition7_torus_12_best_r1/summary.csv,more_continuous_c29_composition7_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,342,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0342 12bt-co20ilu2,c29_composition7,30,1000,16,4,12,torus,best,plain,20,2,12,3593959.0765490546,5025563.086432653,5167469.432158599,5797396.848736024,594559.0452587949,-141906.34572594613,0,,10,1,5025563.086432653,3593959.0765490546,12,1,246,8543747019.672688,3593959.0765490546,8540153060.596138,,,,8543747019.672688,3593959.0765490546,8540153060.596138,20.0,1000.0,239089281488.97562,243968654.58058736,53404137.028300114,8750477.921153963,4287925.684375096,3593959.0765490546,1000.0,36.0,40.0,40.0,76.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0343_more_continuous_c29_composition7_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0343_more_continuous_c29_composition7_torus_12_worst_r1/summary.csv,more_continuous_c29_composition7_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,343,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0343 12wt-co20ilu2,c29_composition7,30,1000,16,4,12,torus,worst,plain,20,2,12,4587002.385896765,5071773.589310815,4926773.824123851,5796906.247454448,355638.3320866527,144999.7651869636,1,5796906.24745,4,1,5071773.589310815,4587002.385896765,12,1,246,4205745777.5285683,4587002.385896765,4201158775.1426716,,,,4205745777.5285683,4587002.385896765,4201158775.1426716,20.0,1000.0,178576258489.4988,182220671.92806,98240267.08922021,14053158.888798721,6785528.363008702,4587002.385896765,1000.0,36.0,44.0,60.0,116.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0344_more_continuous_c29_composition7_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0344_more_continuous_c29_composition7_torus_12_maxDistance_r1/summary.csv,more_continuous_c29_composition7_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,344,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0344 12mt-co20ilu2,c29_composition7,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,12872436.916600054,16697810.860099697,16255552.680839695,20351886.173498936,2070360.2268384665,442258.17926000245,0,,7,1,16697810.860099697,12872436.916600054,12,1,246,8609488501.836885,12872436.916600054,8596616064.920286,,,,8609488501.836885,12872436.916600054,8596616064.920286,20.0,1000.0,414476343316.7475,422935044.20076275,336612164.7480196,59484684.32128457,26044382.32321084,12872436.916600054,996.0,28.0,32.0,72.0,152.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0345_more_continuous_c29_composition7_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0345_more_continuous_c29_composition7_complete_12_random_r1/summary.csv,more_continuous_c29_composition7_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,345,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0345 12rc-co20ilu2,c29_composition7,30,1000,16,4,12,complete,random,plain,20,2,12,3660069.5294821993,4687466.5139448615,4641780.9498913735,6868973.791606839,851725.6681101931,45685.564053487964,1,6868973.79161,4,1,4687466.5139448615,3660069.5294821993,12,1,246,2882897864.811792,3660069.5294821993,2879237795.2823095,,,,2882897864.811792,3660069.5294821993,2879237795.2823095,20.0,1000.0,142472889874.90353,145380499.87235054,44097694.93301551,11551398.247596234,5410595.184618788,3660069.5294821993,1000.0,40.0,56.0,88.0,108.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0346_more_continuous_c29_composition7_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0346_more_continuous_c29_composition7_complete_12_best_r1/summary.csv,more_continuous_c29_composition7_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,346,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0346 12bc-co20ilu2,c29_composition7,30,1000,16,4,12,complete,best,plain,20,2,12,3119520.068841774,3303066.0859050923,3275527.6904899315,3599188.3083989425,117510.39459369541,27538.395415160805,1,3599188.3084,3,1,3303066.0859050923,3119520.068841774,12,1,246,4073068879.5104313,3119520.068841774,4069949359.4415894,,,,4073068879.5104313,3119520.068841774,4069949359.4415894,20.0,1000.0,155507550607.11,158681174.08888775,32269000.562986173,6119054.447706975,3542908.512108001,3119520.068841774,1000.0,32.0,48.0,84.0,112.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0347_more_continuous_c29_composition7_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0347_more_continuous_c29_composition7_complete_12_worst_r1/summary.csv,more_continuous_c29_composition7_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,347,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0347 12wc-co20ilu2,c29_composition7,30,1000,16,4,12,complete,worst,plain,20,2,12,2751412.50676117,2934142.1643101927,2920027.2034469643,3184487.7622571574,130634.26143015694,14114.960863228422,0,,1,1,2934142.1643101927,2751412.50676117,12,1,246,6079411519.545763,2751412.50676117,6076660107.039001,,,,6079411519.545763,2751412.50676117,6076660107.039001,20.0,1000.0,252631041723.07373,257786777.26844257,100652915.16113643,7533070.2795399185,3508148.1254990962,2751412.50676117,996.0,24.0,36.0,88.0,124.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0348_more_continuous_c29_composition7_complete_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0348_more_continuous_c29_composition7_complete_12_maxDistance_r1/summary.csv,more_continuous_c29_composition7_complete_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,348,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c29_30/j0348 12mc-co20ilu2,c29_composition7,30,1000,16,4,12,complete,maxDistance,plain,20,2,12,2609834.3722644695,3089015.8955891714,2983863.3362780944,4009135.372072036,378555.3064301624,105152.559311077,1,4009135.37207,8,1,3089015.8955891714,2609834.3722644695,12,1,246,5605481635.3965225,2609834.3722644695,5602871801.024258,,,,5605481635.3965225,2609834.3722644695,5602871801.024258,20.0,1000.0,248756398208.83154,253833059.39676687,74067489.1641974,5295393.061446171,2911149.9863147894,2609834.3722644695,988.0,48.0,52.0,72.0,92.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0349_more_continuous_c30_composition8_ring_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0349_more_continuous_c30_composition8_ring_12_random_r1/summary.csv,more_continuous_c30_composition8_ring_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,349,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0349 12rr-co20ilu2,c30_composition8,30,1000,16,4,12,ring,random,plain,20,2,12,71934339.50666542,9641483011.347113,364070937.6722461,109067250414.26419,29987331232.26259,9277412073.674866,2,2802997522.86;109067250414,1,1,9641483011.347113,71934339.50666542,12,1,246,18826570933926.797,71934339.50666542,18826498999587.29,,,,18826570933926.797,71934339.50666542,18826498999587.29,20.0,1000.0,78108155363617.19,79702199350.62978,1300171358.193389,224047146.3340064,134476314.1585045,71934339.50666542,980.0,24.0,24.0,28.0,28.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0350_more_continuous_c30_composition8_ring_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0350_more_continuous_c30_composition8_ring_12_best_r1/summary.csv,more_continuous_c30_composition8_ring_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,350,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0350 12br-co20ilu2,c30_composition8,30,1000,16,4,12,ring,best,plain,20,2,12,183730832.54983923,1973346914.7532837,1309911636.1510005,5856729612.575293,1810897063.750445,663435278.6022832,0,,1,1,1973346914.7532837,183730832.54983923,12,1,246,7421469474275.62,183730832.54983923,7421285743443.07,,,,7421469474275.62,183730832.54983923,7421285743443.07,20.0,1000.0,66401571742915.766,67756705860.118126,461374179.3471718,332472702.67028606,241439772.1090881,183730832.54983923,1000.0,28.0,28.0,28.0,36.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0351_more_continuous_c30_composition8_ring_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0351_more_continuous_c30_composition8_ring_12_worst_r1/summary.csv,more_continuous_c30_composition8_ring_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,351,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0351 12wr-co20ilu2,c30_composition8,30,1000,16,4,12,ring,worst,plain,20,2,12,378908162.2923128,1756495011.2634938,622263212.2579973,9338646378.245268,2696860285.583407,1134231799.0054965,2,5779005584.82;9338646378.25,0,1,1756495011.2634938,378908162.2923128,12,1,246,21238524577049.53,378908162.2923128,21238145668887.24,,,,21238524577049.53,378908162.2923128,21238145668887.24,20.0,1000.0,53694988645232.28,54790804740.03294,1721203705.098072,874675349.7500788,554694018.5021055,378908162.2923128,1000.0,24.0,24.0,24.0,24.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0352_more_continuous_c30_composition8_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0352_more_continuous_c30_composition8_ring_12_maxDistance_r1/summary.csv,more_continuous_c30_composition8_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,352,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0352 12mr-co20ilu2,c30_composition8,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,90312687.74954559,325818378.0489575,271852753.00392526,649433634.6399995,177707550.57714492,53965625.04503226,0,,1,1,325818378.0489575,90312687.74954559,12,1,246,9686985478113.762,90312687.74954559,9686895165426.012,,,,9686985478113.762,90312687.74954559,9686895165426.012,20.0,1000.0,98823846754050.52,100840659953.11278,674138681.2427328,312780770.8211761,117624622.333361,90312687.74954559,1000.0,24.0,36.0,36.0,44.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0353_more_continuous_c30_composition8_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0353_more_continuous_c30_composition8_torus_12_random_r1/summary.csv,more_continuous_c30_composition8_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,353,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0353 12rt-co20ilu2,c30_composition8,30,1000,16,4,12,torus,random,plain,20,2,12,86900155.0828098,102447972.84105504,98140792.41131353,134865887.9714717,14998922.062248515,4307180.429741502,0,,11,1,102447972.84105504,86900155.0828098,12,1,246,9289364586393.912,86900155.0828098,9289277686238.83,,,,9289364586393.912,86900155.0828098,9289277686238.83,20.0,1000.0,275308068728965.38,280926600743.8422,2223872619.6521854,313440374.9572752,108025088.34232526,86900155.0828098,1000.0,28.0,44.0,88.0,88.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0354_more_continuous_c30_composition8_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0354_more_continuous_c30_composition8_torus_12_best_r1/summary.csv,more_continuous_c30_composition8_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,354,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0354 12bt-co20ilu2,c30_composition8,30,1000,16,4,12,torus,best,plain,20,2,12,117105688.17866664,134450035.16709426,129188152.72954002,170360106.6590227,15946285.46071906,5261882.43755424,0,,9,1,134450035.16709426,117105688.17866664,12,1,246,114860494204660.78,117105688.17866664,114860377098972.61,,,,114860494204660.78,117105688.17866664,114860377098972.61,20.0,1000.0,1246048457686087.8,1271478018047.0283,1156610978.5790765,301554292.4832305,166379232.11993238,117105688.17866664,1000.0,32.0,32.0,32.0,32.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0355_more_continuous_c30_composition8_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0355_more_continuous_c30_composition8_torus_12_worst_r1/summary.csv,more_continuous_c30_composition8_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,355,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0355 12wt-co20ilu2,c30_composition8,30,1000,16,4,12,torus,worst,plain,20,2,12,87323470.4880397,123737558.26522438,124482996.12266408,154891355.32721645,16737633.158092871,-745437.8574396968,0,,1,1,123737558.26522438,87323470.4880397,12,1,246,17877203412848.996,87323470.4880397,17877116089378.508,,,,17877203412848.996,87323470.4880397,17877116089378.508,20.0,1000.0,156169994370600.75,159357137112.8579,3582945809.453059,293276585.7465608,150344331.53146222,87323470.4880397,1000.0,28.0,28.0,28.0,40.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0356_more_continuous_c30_composition8_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0356_more_continuous_c30_composition8_torus_12_maxDistance_r1/summary.csv,more_continuous_c30_composition8_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,356,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c30_30/j0356 12mt-co20ilu2,c30_composition8,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,99108416.8604796,115092660.56412296,113455989.39259751,139870972.75714344,12397964.139705475,1636671.1715254486,0,,9,1,115092660.56412296,99108416.8604796,12,1,246,11795686332995.844,99108416.8604796,11795587224578.982,,,,11795686332995.844,99108416.8604796,11795587224578.982,20.0,1000.0,64469881859752.76,65785593734.44159,1390919906.531489,326699309.2256042,133798240.19644773,99108416.8604796,1000.0,24.0,28.0,28.0,28.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
